PID, BUS, Root, BusTime, QueueTime
[people-2, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-51, bus-Bus_2, BusStop_4->BusStop_1, 5, 1]
[people-80, bus-Bus_2, BusStop_4->BusStop_1, 5, 0]
[people-81, bus-Bus_2, BusStop_4->BusStop_1, 5, 0]
[people-83, bus-Bus_2, BusStop_4->BusStop_1, 5, 0]
[people-13, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-14, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-17, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-18, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-4, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-6, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-22, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-43, bus-Bus_2, BusStop_1->BusStop_4, 4, 7]
[people-44, bus-Bus_2, BusStop_1->BusStop_4, 4, 7]
[people-46, bus-Bus_2, BusStop_1->BusStop_4, 4, 7]
[people-62, bus-Bus_3, BusStop_1->BusStop_4, 4, 6]
[people-64, bus-Bus_3, BusStop_1->BusStop_4, 4, 6]
[people-65, bus-Bus_3, BusStop_1->BusStop_4, 4, 6]
[people-11, bus-Bus_0, BusStop_3->BusStop_2, 8, 8]
[people-34, bus-Bus_0, BusStop_4->BusStop_2, 4, 11]
[people-82, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-84, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-120, bus-Bus_0, BusStop_4->BusStop_2, 4, 7]
[people-126, bus-Bus_1, BusStop_4->BusStop_0, 4, 7]
[people-164, bus-Bus_1, BusStop_4->BusStop_0, 4, 5]
[people-7, bus-Bus_2, BusStop_4->BusStop_0, 13, 3]
[people-32, bus-Bus_2, BusStop_4->BusStop_0, 13, 2]
[people-33, bus-Bus_2, BusStop_4->BusStop_0, 13, 2]
[people-86, bus-Bus_2, BusStop_4->BusStop_0, 13, 0]
[people-42, bus-Bus_2, BusStop_1->BusStop_0, 8, 7]
[people-45, bus-Bus_2, BusStop_1->BusStop_0, 8, 7]
[people-223, bus-Bus_2, BusStop_4->BusStop_0, 4, 3]
[people-48, bus-Bus_3, BusStop_1->BusStop_0, 8, 7]
[people-63, bus-Bus_3, BusStop_1->BusStop_0, 8, 6]
[people-234, bus-Bus_3, BusStop_4->BusStop_0, 4, 2]
[people-268, bus-Bus_3, BusStop_4->BusStop_0, 4, 0]
[people-15, bus-Bus_0-Bus_3, BusStop_2->BusStop_4->BusStop_0, 16, 0]
[people-16, bus-Bus_0-Bus_3, BusStop_2->BusStop_4->BusStop_0, 16, 0]
[people-8, bus-Bus_0-Bus_3, BusStop_3->BusStop_4->BusStop_0, 8, 8]
[people-9, bus-Bus_0-Bus_3, BusStop_3->BusStop_4->BusStop_0, 8, 8]
[people-78, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-79, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-85, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-102, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-103, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-35, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-36, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-37, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-39, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-104, bus-Bus_1, BusStop_4->BusStop_1, 12, 8]
[people-119, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
[people-121, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
[people-122, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
[people-123, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
