PID, BUS, Root, BusTime, QueueTime
[people-1, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-2, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-3, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-9, bus-Bus_3, BusStop_4->BusStop_3, 5, 3]
[people-10, bus-Bus_3, BusStop_4->BusStop_3, 5, 3]
[people-13, bus-Bus_3, BusStop_4->BusStop_3, 5, 3]
[people-56, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-57, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-15, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-28, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-36, bus-Bus_2, BusStop_3->BusStop_4, 4, 7]
[people-42, bus-Bus_2, BusStop_3->BusStop_4, 4, 7]
[people-59, bus-Bus_2, BusStop_3->BusStop_4, 4, 6]
[people-17, bus-Bus_0, BusStop_3->BusStop_2, 8, 8]
[people-20, bus-Bus_0, BusStop_3->BusStop_2, 8, 8]
[people-88, bus-Bus_0, BusStop_4->BusStop_2, 4, 8]
[people-26, bus-Bus_1, BusStop_1->BusStop_0, 8, 8]
[people-27, bus-Bus_1, BusStop_1->BusStop_0, 8, 8]
[people-46, bus-Bus_1, BusStop_1->BusStop_0, 8, 7]
[people-47, bus-Bus_1, BusStop_1->BusStop_0, 8, 7]
[people-6, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-32, bus-Bus_1, BusStop_4->BusStop_0, 4, 11]
[people-33, bus-Bus_1, BusStop_4->BusStop_0, 4, 11]
[people-24, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_2, 8, 8]
[people-45, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_2, 8, 7]
[people-5, bus-Bus_3, BusStop_4->BusStop_2, 13, 3]
[people-7, bus-Bus_3, BusStop_4->BusStop_2, 13, 3]
[people-58, bus-Bus_3, BusStop_4->BusStop_2, 13, 1]
[people-93, bus-Bus_3, BusStop_3->BusStop_2, 8, 4]
[people-95, bus-Bus_3, BusStop_3->BusStop_2, 8, 4]
[people-87, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-89, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-91, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-92, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-64, bus-Bus_0, BusStop_2->BusStop_3, 8, 14]
[people-8, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-11, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-12, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-29, bus-Bus_1, BusStop_0->BusStop_1, 8, 15]
[people-30, bus-Bus_1, BusStop_0->BusStop_1, 8, 15]
[people-4, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_3, 24, 0]
[people-25, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 8]
[people-44, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 7]
[people-69, bus-Bus_2, BusStop_2->BusStop_3, 8, 14]
[people-72, bus-Bus_2, BusStop_2->BusStop_3, 8, 14]
[people-82, bus-Bus_3, BusStop_4->BusStop_1, 4, 17]
[people-90, bus-Bus_3, BusStop_4->BusStop_1, 4, 16]
[people-16, bus-Bus_0-Bus_3, BusStop_3->BusStop_4->BusStop_1, 8, 16]
[people-18, bus-Bus_0-Bus_3, BusStop_3->BusStop_4->BusStop_1, 8, 16]
[people-19, bus-Bus_0-Bus_3, BusStop_3->BusStop_4->BusStop_1, 8, 16]
[people-43, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-65, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-67, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-68, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-100, bus-Bus_0, BusStop_3->BusStop_4, 4, 20]
[people-52, bus-Bus_1, BusStop_0->BusStop_4, 12, 14]
[people-53, bus-Bus_1, BusStop_0->BusStop_4, 12, 14]
[people-50, bus-Bus_1, BusStop_1->BusStop_4, 4, 23]
[people-85, bus-Bus_3, BusStop_1->BusStop_4, 4, 21]
[people-86, bus-Bus_3, BusStop_1->BusStop_4, 4, 21]
[people-74, bus-Bus_1, BusStop_1->BusStop_0, 8, 22]
[people-35, bus-Bus_2-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 23]
[people-37, bus-Bus_2-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 23]
