PID, BUS, Root, BusTime, QueueTime
[people-20, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-3, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-5, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-6, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-18, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-4, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-57, bus-Bus_1, BusStop_1->BusStop_4, 4, 6]
[people-85, bus-Bus_1, BusStop_1->BusStop_4, 4, 5]
[people-9, bus-Bus_0, BusStop_3->BusStop_2, 8, 8]
[people-12, bus-Bus_0, BusStop_3->BusStop_2, 8, 8]
[people-8, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-46, bus-Bus_0, BusStop_4->BusStop_2, 4, 10]
[people-47, bus-Bus_0, BusStop_4->BusStop_2, 4, 10]
[people-105, bus-Bus_0, BusStop_4->BusStop_2, 4, 7]
[people-108, bus-Bus_0, BusStop_4->BusStop_2, 4, 7]
[people-58, bus-Bus_1, BusStop_1->BusStop_0, 8, 6]
[people-59, bus-Bus_1, BusStop_1->BusStop_0, 8, 6]
[people-28, bus-Bus_1, BusStop_4->BusStop_0, 4, 11]
[people-71, bus-Bus_1, BusStop_4->BusStop_0, 4, 9]
[people-73, bus-Bus_1, BusStop_4->BusStop_0, 4, 9]
[people-29, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-74, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-107, bus-Bus_0, BusStop_4->BusStop_3, 12, 7]
[people-33, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-44, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-45, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-69, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-70, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-72, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-23, bus-Bus_1, BusStop_0->BusStop_1, 8, 15]
[people-36, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-37, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-24, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-26, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-86, bus-Bus_1, BusStop_1->BusStop_4, 4, 21]
[people-89, bus-Bus_1, BusStop_1->BusStop_4, 4, 21]
[people-15, bus-Bus_0, BusStop_3->BusStop_2, 8, 24]
[people-110, bus-Bus_0, BusStop_4->BusStop_2, 4, 23]
[people-112, bus-Bus_0, BusStop_4->BusStop_2, 4, 23]
[people-113, bus-Bus_0, BusStop_4->BusStop_2, 4, 23]
[people-143, bus-Bus_0, BusStop_4->BusStop_2, 4, 21]
[people-147, bus-Bus_0, BusStop_4->BusStop_2, 4, 21]
[people-90, bus-Bus_1, BusStop_1->BusStop_0, 8, 21]
[people-123, bus-Bus_1, BusStop_1->BusStop_0, 8, 19]
[people-91, bus-Bus_1, BusStop_4->BusStop_0, 4, 24]
[people-163, bus-Bus_1, BusStop_4->BusStop_0, 4, 20]
[people-144, bus-Bus_0, BusStop_4->BusStop_3, 12, 21]
[people-145, bus-Bus_0, BusStop_4->BusStop_3, 12, 21]
[people-228, bus-Bus_0, BusStop_4->BusStop_3, 12, 17]
[people-244, bus-Bus_0, BusStop_4->BusStop_3, 12, 16]
[people-39, bus-Bus_0, BusStop_2->BusStop_3, 8, 31]
[people-49, bus-Bus_0, BusStop_2->BusStop_3, 8, 30]
[people-51, bus-Bus_0, BusStop_2->BusStop_3, 8, 30]
[people-106, bus-Bus_1, BusStop_4->BusStop_1, 12, 23]
[people-109, bus-Bus_1, BusStop_4->BusStop_1, 12, 23]
[people-111, bus-Bus_1, BusStop_4->BusStop_1, 12, 23]
[people-146, bus-Bus_1, BusStop_4->BusStop_1, 12, 21]
[people-148, bus-Bus_1, BusStop_4->BusStop_1, 12, 21]
[people-149, bus-Bus_1, BusStop_4->BusStop_1, 12, 21]
[people-27, bus-Bus_1, BusStop_0->BusStop_1, 8, 31]
[people-40, bus-Bus_0, BusStop_2->BusStop_4, 12, 31]
[people-50, bus-Bus_0, BusStop_2->BusStop_4, 12, 30]
[people-76, bus-Bus_0, BusStop_3->BusStop_4, 4, 37]
[people-43, bus-Bus_1, BusStop_0->BusStop_4, 12, 30]
[people-60, bus-Bus_1, BusStop_0->BusStop_4, 12, 29]
[people-124, bus-Bus_1, BusStop_1->BusStop_4, 4, 35]
[people-126, bus-Bus_1, BusStop_1->BusStop_4, 4, 35]
[people-128, bus-Bus_1, BusStop_1->BusStop_4, 4, 35]
[people-129, bus-Bus_1, BusStop_1->BusStop_4, 4, 35]
[people-130, bus-Bus_1, BusStop_1->BusStop_4, 4, 35]
[people-75, bus-Bus_0, BusStop_3->BusStop_2, 8, 37]
[people-78, bus-Bus_0, BusStop_3->BusStop_2, 8, 37]
[people-93, bus-Bus_0, BusStop_3->BusStop_2, 8, 36]
[people-2, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_2, 16, 32]
[people-7, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_2, 16, 32]
[people-42, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_2, 8, 39]
[people-269, bus-Bus_0, BusStop_4->BusStop_2, 4, 31]
[people-166, bus-Bus_1, BusStop_4->BusStop_0, 4, 36]
[people-241, bus-Bus_1, BusStop_4->BusStop_0, 4, 32]
[people-1, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_3, 24, 32]
[people-41, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_3, 16, 39]
[people-271, bus-Bus_0, BusStop_4->BusStop_3, 12, 31]
[people-55, bus-Bus_0, BusStop_2->BusStop_3, 8, 46]
[people-164, bus-Bus_1, BusStop_4->BusStop_1, 12, 36]
[people-165, bus-Bus_1, BusStop_4->BusStop_1, 12, 36]
[people-167, bus-Bus_1, BusStop_4->BusStop_1, 12, 36]
[people-168, bus-Bus_1, BusStop_4->BusStop_1, 12, 36]
[people-169, bus-Bus_1, BusStop_4->BusStop_1, 12, 36]
[people-187, bus-Bus_1, BusStop_4->BusStop_1, 12, 35]
[people-229, bus-Bus_1, BusStop_4->BusStop_1, 12, 33]
[people-240, bus-Bus_1, BusStop_4->BusStop_1, 12, 32]
[people-63, bus-Bus_1, BusStop_0->BusStop_1, 8, 45]
[people-54, bus-Bus_0, BusStop_2->BusStop_4, 12, 46]
[people-80, bus-Bus_0, BusStop_2->BusStop_4, 12, 45]
[people-137, bus-Bus_1, BusStop_1->BusStop_4, 4, 50]
[people-272, bus-Bus_0, BusStop_4->BusStop_2, 4, 47]
[people-273, bus-Bus_0, BusStop_4->BusStop_2, 4, 47]
[people-296, bus-Bus_0, BusStop_4->BusStop_2, 4, 46]
[people-297, bus-Bus_0, BusStop_4->BusStop_2, 4, 46]
[people-299, bus-Bus_0, BusStop_4->BusStop_2, 4, 46]
[people-300, bus-Bus_0, BusStop_4->BusStop_2, 4, 46]
[people-303, bus-Bus_0, BusStop_4->BusStop_2, 4, 46]
[people-329, bus-Bus_0, BusStop_4->BusStop_2, 4, 44]
[people-136, bus-Bus_1, BusStop_1->BusStop_0, 8, 50]
[people-242, bus-Bus_1, BusStop_4->BusStop_0, 4, 48]
[people-245, bus-Bus_1, BusStop_4->BusStop_0, 4, 48]
[people-16, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 48]
[people-19, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 48]
[people-11, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 56]
[people-316, bus-Bus_0, BusStop_4->BusStop_3, 12, 45]
[people-349, bus-Bus_0, BusStop_4->BusStop_3, 12, 43]
[people-82, bus-Bus_0, BusStop_2->BusStop_3, 8, 61]
[people-95, bus-Bus_0, BusStop_2->BusStop_3, 8, 60]
[people-98, bus-Bus_0, BusStop_2->BusStop_3, 8, 60]
[people-243, bus-Bus_1, BusStop_4->BusStop_1, 12, 48]
[people-17, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 48]
[people-21, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 48]
[people-10, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 56]
[people-84, bus-Bus_0, BusStop_2->BusStop_4, 12, 61]
[people-118, bus-Bus_0, BusStop_3->BusStop_4, 4, 67]
[people-67, bus-Bus_1, BusStop_0->BusStop_4, 12, 61]
[people-199, bus-Bus_1, BusStop_1->BusStop_4, 4, 63]
[people-117, bus-Bus_0, BusStop_3->BusStop_2, 8, 67]
[people-121, bus-Bus_0, BusStop_3->BusStop_2, 8, 67]
[people-387, bus-Bus_0, BusStop_4->BusStop_2, 4, 58]
[people-406, bus-Bus_0, BusStop_4->BusStop_2, 4, 57]
[people-432, bus-Bus_0, BusStop_4->BusStop_2, 4, 56]
[people-459, bus-Bus_0, BusStop_4->BusStop_2, 4, 55]
[people-13, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 72]
[people-266, bus-Bus_1, BusStop_4->BusStop_0, 4, 63]
[people-267, bus-Bus_1, BusStop_4->BusStop_0, 4, 63]
[people-270, bus-Bus_1, BusStop_4->BusStop_0, 4, 63]
[people-295, bus-Bus_1, BusStop_4->BusStop_0, 4, 62]
[people-302, bus-Bus_1, BusStop_4->BusStop_0, 4, 62]
[people-354, bus-Bus_0, BusStop_4->BusStop_3, 12, 59]
[people-407, bus-Bus_0, BusStop_4->BusStop_3, 12, 57]
[people-408, bus-Bus_0, BusStop_4->BusStop_3, 12, 57]
[people-433, bus-Bus_0, BusStop_4->BusStop_3, 12, 56]
[people-131, bus-Bus_0, BusStop_2->BusStop_3, 8, 74]
[people-268, bus-Bus_1, BusStop_4->BusStop_1, 12, 63]
[people-298, bus-Bus_1, BusStop_4->BusStop_1, 12, 62]
[people-301, bus-Bus_1, BusStop_4->BusStop_1, 12, 62]
[people-315, bus-Bus_1, BusStop_4->BusStop_1, 12, 61]
[people-100, bus-Bus_1, BusStop_0->BusStop_1, 8, 75]
[people-103, bus-Bus_1, BusStop_0->BusStop_1, 8, 75]
[people-154, bus-Bus_0, BusStop_2->BusStop_4, 12, 73]
[people-155, bus-Bus_0, BusStop_2->BusStop_4, 12, 73]
[people-156, bus-Bus_0, BusStop_2->BusStop_4, 12, 73]
[people-153, bus-Bus_0, BusStop_3->BusStop_4, 4, 81]
[people-101, bus-Bus_1, BusStop_0->BusStop_4, 12, 75]
[people-104, bus-Bus_1, BusStop_0->BusStop_4, 12, 75]
[people-142, bus-Bus_1, BusStop_0->BusStop_4, 12, 73]
[people-151, bus-Bus_0, BusStop_3->BusStop_2, 8, 81]
[people-170, bus-Bus_0, BusStop_3->BusStop_2, 8, 80]
[people-460, bus-Bus_0, BusStop_4->BusStop_2, 4, 71]
[people-478, bus-Bus_0, BusStop_4->BusStop_2, 4, 70]
[people-524, bus-Bus_0, BusStop_4->BusStop_2, 4, 68]
[people-202, bus-Bus_1, BusStop_1->BusStop_0, 8, 79]
[people-204, bus-Bus_1, BusStop_1->BusStop_0, 8, 79]
[people-206, bus-Bus_1, BusStop_1->BusStop_0, 8, 79]
[people-330, bus-Bus_1, BusStop_4->BusStop_0, 4, 76]
[people-350, bus-Bus_1, BusStop_4->BusStop_0, 4, 75]
[people-351, bus-Bus_1, BusStop_4->BusStop_0, 4, 75]
[people-355, bus-Bus_1, BusStop_4->BusStop_0, 4, 75]
[people-461, bus-Bus_0, BusStop_4->BusStop_3, 12, 71]
[people-476, bus-Bus_0, BusStop_4->BusStop_3, 12, 70]
[people-492, bus-Bus_0, BusStop_4->BusStop_3, 12, 69]
[people-523, bus-Bus_0, BusStop_4->BusStop_3, 12, 68]
[people-525, bus-Bus_0, BusStop_4->BusStop_3, 12, 68]
[people-176, bus-Bus_0, BusStop_2->BusStop_3, 8, 88]
[people-180, bus-Bus_0, BusStop_2->BusStop_3, 8, 88]
[people-328, bus-Bus_1, BusStop_4->BusStop_1, 12, 76]
[people-352, bus-Bus_1, BusStop_4->BusStop_1, 12, 75]
[people-353, bus-Bus_1, BusStop_4->BusStop_1, 12, 75]
[people-159, bus-Bus_1, BusStop_0->BusStop_1, 8, 88]
[people-177, bus-Bus_0, BusStop_2->BusStop_4, 12, 88]
[people-172, bus-Bus_0, BusStop_3->BusStop_4, 4, 96]
[people-173, bus-Bus_0, BusStop_3->BusStop_4, 4, 96]
[people-175, bus-Bus_0, BusStop_3->BusStop_4, 4, 96]
[people-188, bus-Bus_0, BusStop_3->BusStop_4, 4, 95]
[people-158, bus-Bus_1, BusStop_0->BusStop_4, 12, 88]
[people-160, bus-Bus_1, BusStop_0->BusStop_4, 12, 88]
[people-183, bus-Bus_1, BusStop_0->BusStop_4, 12, 87]
[people-237, bus-Bus_1, BusStop_1->BusStop_4, 4, 93]
[people-171, bus-Bus_0, BusStop_3->BusStop_2, 8, 96]
[people-527, bus-Bus_0, BusStop_4->BusStop_2, 4, 84]
[people-576, bus-Bus_0, BusStop_4->BusStop_2, 4, 82]
[people-577, bus-Bus_0, BusStop_4->BusStop_2, 4, 82]
[people-618, bus-Bus_0, BusStop_4->BusStop_2, 4, 80]
[people-356, bus-Bus_1, BusStop_4->BusStop_0, 4, 91]
[people-383, bus-Bus_1, BusStop_4->BusStop_0, 4, 90]
[people-385, bus-Bus_1, BusStop_4->BusStop_0, 4, 90]
[people-386, bus-Bus_1, BusStop_4->BusStop_0, 4, 90]
[people-409, bus-Bus_1, BusStop_4->BusStop_0, 4, 89]
[people-462, bus-Bus_1, BusStop_4->BusStop_0, 4, 87]
[people-475, bus-Bus_1, BusStop_4->BusStop_0, 4, 86]
[people-573, bus-Bus_0, BusStop_4->BusStop_3, 12, 82]
[people-575, bus-Bus_0, BusStop_4->BusStop_3, 12, 82]
[people-612, bus-Bus_0, BusStop_4->BusStop_3, 12, 80]
[people-617, bus-Bus_0, BusStop_4->BusStop_3, 12, 80]
[people-22, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_3, 24, 95]
[people-384, bus-Bus_1, BusStop_4->BusStop_1, 12, 90]
[people-410, bus-Bus_1, BusStop_4->BusStop_1, 12, 89]
[people-458, bus-Bus_1, BusStop_4->BusStop_1, 12, 87]
