PID, BUS, Root, BusTime, QueueTime
[people-12, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-13, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-19, bus-Bus_1, BusStop_1->BusStop_4, 4, 7]
[people-21, bus-Bus_1, BusStop_1->BusStop_4, 4, 7]
[people-96, bus-Bus_1, BusStop_1->BusStop_4, 4, 3]
[people-14, bus-Bus_0, BusStop_3->BusStop_2, 8, 7]
[people-16, bus-Bus_0, BusStop_3->BusStop_2, 8, 7]
[people-1, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-9, bus-Bus_0, BusStop_4->BusStop_2, 4, 11]
[people-10, bus-Bus_0, BusStop_4->BusStop_2, 4, 11]
[people-39, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-42, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-64, bus-Bus_0, BusStop_4->BusStop_2, 4, 8]
[people-95, bus-Bus_1, BusStop_1->BusStop_0, 8, 3]
[people-40, bus-Bus_1, BusStop_4->BusStop_0, 4, 9]
[people-63, bus-Bus_1, BusStop_4->BusStop_0, 4, 8]
[people-76, bus-Bus_1, BusStop_4->BusStop_0, 4, 7]
[people-41, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-65, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-31, bus-Bus_0, BusStop_2->BusStop_3, 8, 14]
[people-61, bus-Bus_1, BusStop_4->BusStop_1, 12, 8]
[people-62, bus-Bus_1, BusStop_4->BusStop_1, 12, 8]
[people-78, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
[people-79, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
[people-82, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
[people-104, bus-Bus_1, BusStop_4->BusStop_1, 12, 6]
[people-8, bus-Bus_1, BusStop_0->BusStop_1, 8, 15]
[people-30, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-33, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-37, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-24, bus-Bus_0, BusStop_3->BusStop_4, 4, 22]
[people-25, bus-Bus_0, BusStop_3->BusStop_4, 4, 22]
[people-52, bus-Bus_1, BusStop_0->BusStop_4, 12, 12]
[people-106, bus-Bus_0, BusStop_4->BusStop_2, 4, 22]
[people-107, bus-Bus_0, BusStop_4->BusStop_2, 4, 22]
[people-109, bus-Bus_0, BusStop_4->BusStop_2, 4, 22]
[people-110, bus-Bus_0, BusStop_4->BusStop_2, 4, 22]
[people-127, bus-Bus_0, BusStop_4->BusStop_2, 4, 21]
[people-170, bus-Bus_1, BusStop_1->BusStop_0, 8, 16]
[people-171, bus-Bus_1, BusStop_1->BusStop_0, 8, 16]
[people-108, bus-Bus_1, BusStop_4->BusStop_0, 4, 22]
[people-111, bus-Bus_1, BusStop_4->BusStop_0, 4, 22]
[people-134, bus-Bus_1, BusStop_4->BusStop_0, 4, 21]
[people-154, bus-Bus_1, BusStop_4->BusStop_0, 4, 20]
[people-157, bus-Bus_1, BusStop_4->BusStop_0, 4, 20]
[people-179, bus-Bus_1, BusStop_4->BusStop_0, 4, 19]
[people-182, bus-Bus_1, BusStop_4->BusStop_0, 4, 19]
[people-66, bus-Bus_0, BusStop_4->BusStop_3, 12, 24]
[people-77, bus-Bus_0, BusStop_4->BusStop_3, 12, 23]
[people-80, bus-Bus_0, BusStop_4->BusStop_3, 12, 23]
[people-81, bus-Bus_0, BusStop_4->BusStop_3, 12, 23]
[people-83, bus-Bus_0, BusStop_4->BusStop_3, 12, 23]
[people-105, bus-Bus_1, BusStop_4->BusStop_1, 12, 22]
[people-53, bus-Bus_1, BusStop_0->BusStop_1, 8, 28]
[people-68, bus-Bus_1, BusStop_0->BusStop_1, 8, 27]
[people-47, bus-Bus_0, BusStop_2->BusStop_4, 12, 29]
[people-28, bus-Bus_0, BusStop_3->BusStop_4, 4, 38]
[people-43, bus-Bus_0, BusStop_3->BusStop_4, 4, 37]
[people-55, bus-Bus_1, BusStop_0->BusStop_4, 12, 28]
[people-59, bus-Bus_1, BusStop_0->BusStop_4, 12, 28]
[people-60, bus-Bus_1, BusStop_0->BusStop_4, 12, 28]
[people-26, bus-Bus_0, BusStop_3->BusStop_2, 8, 38]
[people-130, bus-Bus_0, BusStop_4->BusStop_2, 4, 37]
[people-131, bus-Bus_0, BusStop_4->BusStop_2, 4, 37]
[people-132, bus-Bus_0, BusStop_4->BusStop_2, 4, 37]
[people-133, bus-Bus_0, BusStop_4->BusStop_2, 4, 37]
[people-183, bus-Bus_1, BusStop_4->BusStop_0, 4, 35]
[people-213, bus-Bus_1, BusStop_4->BusStop_0, 4, 34]
[people-237, bus-Bus_1, BusStop_4->BusStop_0, 4, 33]
[people-257, bus-Bus_1, BusStop_4->BusStop_0, 4, 32]
[people-260, bus-Bus_1, BusStop_4->BusStop_0, 4, 32]
[people-4, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 32]
[people-128, bus-Bus_0, BusStop_4->BusStop_3, 12, 37]
[people-129, bus-Bus_0, BusStop_4->BusStop_3, 12, 37]
[people-155, bus-Bus_0, BusStop_4->BusStop_3, 12, 36]
[people-156, bus-Bus_0, BusStop_4->BusStop_3, 12, 36]
[people-176, bus-Bus_0, BusStop_4->BusStop_3, 12, 35]
[people-88, bus-Bus_0, BusStop_2->BusStop_3, 8, 43]
[people-214, bus-Bus_1, BusStop_4->BusStop_1, 12, 34]
[people-236, bus-Bus_1, BusStop_4->BusStop_1, 12, 33]
[people-259, bus-Bus_1, BusStop_4->BusStop_1, 12, 32]
[people-3, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 32]
[people-44, bus-Bus_0, BusStop_3->BusStop_4, 4, 53]
[people-45, bus-Bus_0, BusStop_3->BusStop_4, 4, 53]
[people-46, bus-Bus_0, BusStop_3->BusStop_4, 4, 53]
[people-67, bus-Bus_0, BusStop_3->BusStop_4, 4, 52]
[people-85, bus-Bus_0, BusStop_3->BusStop_4, 4, 51]
[people-69, bus-Bus_1, BusStop_0->BusStop_4, 12, 43]
[people-72, bus-Bus_1, BusStop_0->BusStop_4, 12, 43]
[people-198, bus-Bus_1, BusStop_1->BusStop_4, 4, 47]
[people-84, bus-Bus_0, BusStop_3->BusStop_2, 8, 51]
[people-178, bus-Bus_0, BusStop_4->BusStop_2, 4, 51]
[people-211, bus-Bus_0, BusStop_4->BusStop_2, 4, 50]
[people-215, bus-Bus_0, BusStop_4->BusStop_2, 4, 50]
[people-199, bus-Bus_1, BusStop_1->BusStop_0, 8, 47]
[people-2, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 56]
[people-15, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 55]
[people-17, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 55]
[people-327, bus-Bus_1, BusStop_4->BusStop_0, 4, 44]
[people-348, bus-Bus_1, BusStop_4->BusStop_0, 4, 43]
[people-177, bus-Bus_0, BusStop_4->BusStop_3, 12, 51]
[people-180, bus-Bus_0, BusStop_4->BusStop_3, 12, 51]
[people-181, bus-Bus_0, BusStop_4->BusStop_3, 12, 51]
[people-212, bus-Bus_0, BusStop_4->BusStop_3, 12, 50]
[people-235, bus-Bus_0, BusStop_4->BusStop_3, 12, 49]
[people-238, bus-Bus_0, BusStop_4->BusStop_3, 12, 49]
[people-94, bus-Bus_0, BusStop_2->BusStop_3, 8, 59]
[people-119, bus-Bus_0, BusStop_2->BusStop_3, 8, 58]
[people-11, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 55]
[people-299, bus-Bus_1, BusStop_4->BusStop_1, 12, 45]
[people-345, bus-Bus_1, BusStop_4->BusStop_1, 12, 43]
[people-346, bus-Bus_1, BusStop_4->BusStop_1, 12, 43]
[people-98, bus-Bus_1, BusStop_0->BusStop_1, 8, 58]
[people-113, bus-Bus_0, BusStop_3->BusStop_4, 4, 66]
[people-117, bus-Bus_0, BusStop_3->BusStop_4, 4, 66]
[people-99, bus-Bus_1, BusStop_0->BusStop_4, 12, 58]
[people-100, bus-Bus_1, BusStop_0->BusStop_4, 12, 58]
[people-102, bus-Bus_1, BusStop_0->BusStop_4, 12, 58]
[people-203, bus-Bus_1, BusStop_1->BusStop_4, 4, 63]
[people-115, bus-Bus_0, BusStop_3->BusStop_2, 8, 66]
[people-258, bus-Bus_0, BusStop_4->BusStop_2, 4, 64]
[people-261, bus-Bus_0, BusStop_4->BusStop_2, 4, 64]
[people-6, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_2, 8, 72]
[people-20, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_2, 8, 71]
[people-201, bus-Bus_1, BusStop_1->BusStop_0, 8, 63]
[people-349, bus-Bus_1, BusStop_4->BusStop_0, 4, 59]
[people-363, bus-Bus_1, BusStop_4->BusStop_0, 4, 58]
[people-364, bus-Bus_1, BusStop_4->BusStop_0, 4, 58]
[people-396, bus-Bus_1, BusStop_4->BusStop_0, 4, 57]
[people-262, bus-Bus_0, BusStop_4->BusStop_3, 12, 64]
[people-263, bus-Bus_0, BusStop_4->BusStop_3, 12, 64]
[people-5, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_3, 16, 72]
[people-18, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_3, 16, 71]
[people-38, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_3, 16, 70]
[people-146, bus-Bus_0, BusStop_2->BusStop_3, 8, 73]
[people-359, bus-Bus_1, BusStop_4->BusStop_1, 12, 58]
