PID, BUS, Root, BusTime, QueueTime
[people-32, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-33, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-35, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-1, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-3, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-6, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-17, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-36, bus-Bus_0, BusStop_3->BusStop_2, 8, 7]
[people-50, bus-Bus_0, BusStop_3->BusStop_2, 8, 6]
[people-7, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-26, bus-Bus_0, BusStop_4->BusStop_2, 4, 11]
[people-30, bus-Bus_0, BusStop_4->BusStop_2, 4, 11]
[people-10, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-11, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-12, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-46, bus-Bus_1, BusStop_4->BusStop_0, 4, 10]
[people-8, bus-Bus_0, BusStop_4->BusStop_3, 12, 12]
[people-13, bus-Bus_0, BusStop_4->BusStop_3, 12, 12]
[people-25, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-28, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-29, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-9, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-27, bus-Bus_1, BusStop_4->BusStop_1, 12, 11]
[people-47, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-65, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-83, bus-Bus_1, BusStop_4->BusStop_1, 12, 8]
[people-84, bus-Bus_1, BusStop_4->BusStop_1, 12, 8]
[people-19, bus-Bus_1, BusStop_0->BusStop_1, 8, 15]
[people-52, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-54, bus-Bus_0, BusStop_2->BusStop_4, 12, 14]
[people-20, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-21, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-40, bus-Bus_1, BusStop_1->BusStop_4, 4, 23]
[people-119, bus-Bus_1, BusStop_1->BusStop_4, 4, 19]
[people-67, bus-Bus_0, BusStop_3->BusStop_2, 8, 21]
[people-88, bus-Bus_0, BusStop_3->BusStop_2, 8, 20]
[people-43, bus-Bus_0, BusStop_4->BusStop_2, 4, 26]
[people-45, bus-Bus_0, BusStop_4->BusStop_2, 4, 26]
[people-48, bus-Bus_0, BusStop_4->BusStop_2, 4, 26]
[people-87, bus-Bus_0, BusStop_4->BusStop_2, 4, 24]
[people-39, bus-Bus_1, BusStop_1->BusStop_0, 8, 23]
[people-41, bus-Bus_1, BusStop_1->BusStop_0, 8, 23]
[people-85, bus-Bus_1, BusStop_4->BusStop_0, 4, 24]
[people-99, bus-Bus_1, BusStop_4->BusStop_0, 4, 23]
[people-126, bus-Bus_1, BusStop_4->BusStop_0, 4, 22]
[people-127, bus-Bus_1, BusStop_4->BusStop_0, 4, 22]
[people-44, bus-Bus_0, BusStop_4->BusStop_3, 12, 26]
[people-100, bus-Bus_0, BusStop_4->BusStop_3, 12, 23]
[people-101, bus-Bus_0, BusStop_4->BusStop_3, 12, 23]
[people-121, bus-Bus_0, BusStop_4->BusStop_3, 12, 22]
[people-86, bus-Bus_1, BusStop_4->BusStop_1, 12, 24]
[people-98, bus-Bus_1, BusStop_4->BusStop_1, 12, 23]
[people-102, bus-Bus_1, BusStop_4->BusStop_1, 12, 23]
[people-124, bus-Bus_1, BusStop_4->BusStop_1, 12, 22]
[people-42, bus-Bus_1, BusStop_0->BusStop_1, 8, 30]
[people-56, bus-Bus_0, BusStop_2->BusStop_4, 12, 30]
[people-69, bus-Bus_0, BusStop_2->BusStop_4, 12, 29]
[people-60, bus-Bus_1, BusStop_0->BusStop_4, 12, 29]
[people-135, bus-Bus_1, BusStop_1->BusStop_4, 4, 34]
[people-137, bus-Bus_1, BusStop_1->BusStop_4, 4, 34]
[people-106, bus-Bus_0, BusStop_3->BusStop_2, 8, 35]
[people-148, bus-Bus_0, BusStop_4->BusStop_2, 4, 37]
[people-166, bus-Bus_0, BusStop_4->BusStop_2, 4, 36]
[people-185, bus-Bus_0, BusStop_4->BusStop_2, 4, 35]
[people-134, bus-Bus_1, BusStop_1->BusStop_0, 8, 34]
[people-138, bus-Bus_1, BusStop_1->BusStop_0, 8, 34]
[people-168, bus-Bus_1, BusStop_4->BusStop_0, 4, 36]
[people-186, bus-Bus_1, BusStop_4->BusStop_0, 4, 35]
[people-188, bus-Bus_1, BusStop_4->BusStop_0, 4, 35]
[people-191, bus-Bus_1, BusStop_4->BusStop_0, 4, 35]
[people-122, bus-Bus_0, BusStop_4->BusStop_3, 12, 38]
[people-123, bus-Bus_0, BusStop_4->BusStop_3, 12, 38]
[people-125, bus-Bus_0, BusStop_4->BusStop_3, 12, 38]
[people-128, bus-Bus_0, BusStop_4->BusStop_3, 12, 38]
[people-184, bus-Bus_0, BusStop_4->BusStop_3, 12, 35]
[people-187, bus-Bus_0, BusStop_4->BusStop_3, 12, 35]
[people-73, bus-Bus_0, BusStop_2->BusStop_3, 8, 45]
[people-74, bus-Bus_0, BusStop_2->BusStop_3, 8, 45]
[people-165, bus-Bus_1, BusStop_4->BusStop_1, 12, 36]
[people-167, bus-Bus_1, BusStop_4->BusStop_1, 12, 36]
[people-189, bus-Bus_1, BusStop_4->BusStop_1, 12, 35]
[people-190, bus-Bus_1, BusStop_4->BusStop_1, 12, 35]
[people-61, bus-Bus_1, BusStop_0->BusStop_1, 8, 45]
[people-75, bus-Bus_1, BusStop_0->BusStop_1, 8, 44]
[people-109, bus-Bus_0, BusStop_3->BusStop_4, 4, 51]
[people-62, bus-Bus_1, BusStop_0->BusStop_4, 12, 45]
[people-76, bus-Bus_1, BusStop_0->BusStop_4, 12, 44]
[people-108, bus-Bus_0, BusStop_3->BusStop_2, 8, 51]
[people-169, bus-Bus_0, BusStop_3->BusStop_2, 8, 48]
[people-192, bus-Bus_0, BusStop_3->BusStop_2, 8, 47]
[people-208, bus-Bus_0, BusStop_3->BusStop_2, 8, 46]
[people-232, bus-Bus_0, BusStop_4->BusStop_2, 4, 49]
[people-233, bus-Bus_0, BusStop_4->BusStop_2, 4, 49]
[people-240, bus-Bus_0, BusStop_4->BusStop_2, 4, 49]
[people-140, bus-Bus_1, BusStop_1->BusStop_0, 8, 50]
[people-141, bus-Bus_1, BusStop_1->BusStop_0, 8, 50]
[people-152, bus-Bus_1, BusStop_1->BusStop_0, 8, 49]
[people-205, bus-Bus_1, BusStop_4->BusStop_0, 4, 50]
[people-206, bus-Bus_1, BusStop_4->BusStop_0, 4, 50]
[people-236, bus-Bus_1, BusStop_4->BusStop_0, 4, 49]
[people-237, bus-Bus_1, BusStop_4->BusStop_0, 4, 49]
[people-235, bus-Bus_0, BusStop_4->BusStop_3, 12, 49]
[people-2, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_3, 24, 48]
[people-4, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_3, 24, 48]
[people-112, bus-Bus_0, BusStop_2->BusStop_3, 8, 59]
[people-207, bus-Bus_1, BusStop_4->BusStop_1, 12, 50]
[people-234, bus-Bus_1, BusStop_4->BusStop_1, 12, 49]
[people-238, bus-Bus_1, BusStop_4->BusStop_1, 12, 49]
[people-79, bus-Bus_1, BusStop_0->BusStop_1, 8, 60]
[people-91, bus-Bus_0, BusStop_2->BusStop_4, 12, 60]
[people-93, bus-Bus_0, BusStop_2->BusStop_4, 12, 60]
